"Ristar.Gen [42].gen.7z","RISTAR [42].GEN","RISTAR [42].GEN","megadrive",
"Road Rash Ii.Md [102].md.7z","ROAD RASH II [102].MD","ROAD RASH II [102].MD","megadrive",
"Road Rash.Gen [119].gen.7z","ROAD RASH [119].GEN","ROAD RASH [119].GEN","megadrive",
"Rocket Knight Adventures.Md [72].md.7z","ROCKET KNIGHT ADVENTURES [72].MD","ROCKET KNIGHT ADVENTURES [72].MD","megadrive",
"Shinobi III - Return Of The Ninja Master [11].7z","SHINOBI III - RETURN OF THE NINJA MASTER [11]","SHINOBI III - RETURN OF THE NINJA MASTER [11]","megadrive",
"Socket.Smd [1181].smd.7z","SOCKET [1181].SMD","SOCKET [1181].SMD","megadrive",
"Sonic & Knuckles + Sonic The Hedgehog 2.Smd [1184].smd.7z","SONIC & KNUCKLES + SONIC THE HEDGEHOG 2 [1184].SMD","SONIC & KNUCKLES + SONIC THE HEDGEHOG 2 [1184].SMD","megadrive",
"Sonic & Knuckles + Sonic The Hedgehog 3.Smd [1185].smd.7z","SONIC & KNUCKLES + SONIC THE HEDGEHOG 3 [1185].SMD","SONIC & KNUCKLES + SONIC THE HEDGEHOG 3 [1185].SMD","megadrive",
"Sonic & Knuckles.Smd [14].smd.7z","SONIC & KNUCKLES [14] {EE1177D2}.SMD","SONIC & KNUCKLES [14] {EE1177D2}.SMD","megadrive",
"Sonic & Knuckles.Smd [1183].smd.7z","SONIC & KNUCKLES [14].SMD","SONIC & KNUCKLES [14].SMD","megadrive",
"Sonic 3.Smd [1187].smd.7z","SONIC 3 [1187].SMD","SONIC 3 [1187].SMD","megadrive",
"Sonic 3D Flickies' Island.Smd [18434].smd.7z","SONIC 3D FLICKIES' ISLAND [18434].SMD","SONIC 3D FLICKIES' ISLAND [18434].SMD","megadrive",
"Sonic The Hedgehog 2.Smd [3].smd.7z","SONIC THE HEDGEHOG 2 [3].SMD","SONIC THE HEDGEHOG 2 [3].SMD","megadrive",
"Sonic The Hedgehog.Bin [5].bin.7z","SONIC THE HEDGEHOG [5].BIN","SONIC THE HEDGEHOG [5].BIN","megadrive",
"Streets Of Rage 3.Gen [143230].gen.7z","STREETS OF RAGE 3 [143230].GEN","STREETS OF RAGE 3 [143230].GEN","megadrive",
"Streets Of Rage Ii.Bin [20].bin.7z","STREETS OF RAGE II [20].BIN","STREETS OF RAGE II [20].BIN","megadrive",
"Streets Of Rage.Gen [7].gen.7z","STREETS OF RAGE [7].GEN","STREETS OF RAGE [7].GEN","megadrive",
"Strider.Gen [78].gen.7z","STRIDER [78].GEN","STRIDER [78].GEN","megadrive",
"Super Street Fighter Ii.Bin [80].bin.7z","SUPER STREET FIGHTER II [80].BIN","SUPER STREET FIGHTER II [80].BIN","megadrive",
"The Adventures Of Batman & Robin.Bin [52].bin.7z","THE ADVENTURES OF BATMAN & ROBIN [52].BIN","THE ADVENTURES OF BATMAN & ROBIN [52].BIN","megadrive",
"The.Gen [39].gen.7z","THE [39].GEN","THE [39].GEN","megadrive",
"Thunder Force Ii.Bin [275].bin.7z","THUNDER FORCE II [275].BIN","THUNDER FORCE II [275].BIN","megadrive",
"Thunder Force Iii.Gen [141].gen.7z","THUNDER FORCE III [141].GEN","THUNDER FORCE III [141].GEN","megadrive",
"Thunder Force Iv.Md [55].md.7z","THUNDER FORCE IV [55].MD","THUNDER FORCE IV [55].MD","megadrive",
"Tiny Toon Adventures - Buster's Hidden Treasure.Md [79].md.7z","TINY TOON ADVENTURES - BUSTER'S HIDDEN TREASURE [79].MD","TINY TOON ADVENTURES - BUSTER'S HIDDEN TREASURE [79].MD","megadrive",
"Tom Mason's Dinosaurs For Hire.Md [577].md.7z","TOM MASON'S DINOSAURS FOR HIRE [577].MD","TOM MASON'S DINOSAURS FOR HIRE [577].MD","megadrive",
"Vectorman 2.Bin [325].bin.7z","VECTORMAN 2 [325].BIN","VECTORMAN 2 [325].BIN","megadrive",
"World Of Illusion Starring Mickey Mouse And Donald.Md [46].md.7z","WORLD OF ILLUSION STARRING MICKEY MOUSE AND DONALD [46].MD","WORLD OF ILLUSION STARRING MICKEY MOUSE AND DONALD [46].MD","megadrive",
